word,corpus,freq
Clearblue,spa_jsi_newsfeed_virt,95
Coca Cola,spa_jsi_newsfeed_virt,10000
Coco Pops,spa_jsi_newsfeed_virt,31
Colgate,spa_jsi_newsfeed_virt,4810
Contrex,spa_jsi_newsfeed_virt,19
Converse,spa_jsi_newsfeed_virt,9997
Corona,spa_jsi_newsfeed_virt,9998
Cracotte,spa_jsi_newsfeed_virt,1
Crayola,spa_jsi_newsfeed_virt,1765
Cromalin,spa_jsi_newsfeed_virt,12
Cutex,spa_jsi_newsfeed_virt,370
Danette,spa_jsi_newsfeed_virt,137
Danonino,spa_jsi_newsfeed_virt,307
Desigual,spa_jsi_newsfeed_virt,10000
Desperados,spa_jsi_newsfeed_virt,889
Dictaphone,spa_jsi_newsfeed_virt,20
Digicode,spa_jsi_newsfeed_virt,2
Dom Pérignon,spa_jsi_newsfeed_virt,904
Doritos,spa_jsi_newsfeed_virt,2608
Dr Pepper,spa_jsi_newsfeed_virt,351
Dr,spa_jsi_newsfeed_virt,551
Duracell,spa_jsi_newsfeed_virt,890
Durex,spa_jsi_newsfeed_virt,1166
Dymo,spa_jsi_newsfeed_virt,1963
Elseve,spa_jsi_newsfeed_virt,8
Emporio Armani,spa_jsi_newsfeed_virt,1571
Epilady,spa_jsi_newsfeed_virt,15
Escalator,spa_jsi_newsfeed_virt,105
Esquimaux,spa_jsi_newsfeed_virt,4
Evian,spa_jsi_newsfeed_virt,4990
Excel,spa_jsi_newsfeed_virt,9997
Fairy,spa_jsi_newsfeed_virt,3000
Febreze,spa_jsi_newsfeed_virt,137
Ferrero Rocher,spa_jsi_newsfeed_virt,1714
Fiat,spa_jsi_newsfeed_virt,9998
Fibrociment,spa_jsi_newsfeed_virt,7
Fixodent,spa_jsi_newsfeed_virt,1
Fluimucil,spa_jsi_newsfeed_virt,80
Flunch,spa_jsi_newsfeed_virt,45
Ford,spa_jsi_newsfeed_virt,9998
Foreo,spa_jsi_newsfeed_virt,1100
Formica,spa_jsi_newsfeed_virt,5839
Freedent,spa_jsi_newsfeed_virt,5
Frigidaire,spa_jsi_newsfeed_virt,127
Frisbee,spa_jsi_newsfeed_virt,1387
Frosties,spa_jsi_newsfeed_virt,56
Furby,spa_jsi_newsfeed_virt,525
Fuze Tea,spa_jsi_newsfeed_virt,94
Garnier,spa_jsi_newsfeed_virt,6317
Gatorade,spa_jsi_newsfeed_virt,4893
Gavottes,spa_jsi_newsfeed_virt,3
Gibson,spa_jsi_newsfeed_virt,9998
Gillette,spa_jsi_newsfeed_virt,5023
Giorgio Armani,spa_jsi_newsfeed_virt,3102
Gomina,spa_jsi_newsfeed_virt,3729
Google,spa_jsi_newsfeed_virt,9957
Harley-Davidson,spa_jsi_newsfeed_virt,4913
Havaianas,spa_jsi_newsfeed_virt,755
Heineken,spa_jsi_newsfeed_virt,9995
Hépar,spa_jsi_newsfeed_virt,1
Hermès,spa_jsi_newsfeed_virt,4195
Honda,spa_jsi_newsfeed_virt,9995
Hot Wheels,spa_jsi_newsfeed_virt,2127
Hula Hoop,spa_jsi_newsfeed_virt,663
Hunter,spa_jsi_newsfeed_virt,9991
Ibanez,spa_jsi_newsfeed_virt,387
Infographie,spa_jsi_newsfeed_virt,3
Intercités,spa_jsi_newsfeed_virt,28
Invisalign,spa_jsi_newsfeed_virt,647
iPad,spa_jsi_newsfeed_virt,9998
Iphone,spa_jsi_newsfeed_virt,10000
Jacuzzi,spa_jsi_newsfeed_virt,10000
Jaguar,spa_jsi_newsfeed_virt,9995
Jeep,spa_jsi_newsfeed_virt,9997
Jimmy Choo,spa_jsi_newsfeed_virt,2294
Jordan,spa_jsi_newsfeed_virt,10000
JumboTron,spa_jsi_newsfeed_virt,81
K-Way,spa_jsi_newsfeed_virt,41
Kärcher,spa_jsi_newsfeed_virt,369
Kawasaki,spa_jsi_newsfeed_virt,10000
Kellogg's,spa_jsi_newsfeed_virt,2043
Kérosène,spa_jsi_newsfeed_virt,1
Kinder,spa_jsi_newsfeed_virt,9998
Kinder Bueno,spa_jsi_newsfeed_virt,158
Kinder Surprise,spa_jsi_newsfeed_virt,15
Kiri,spa_jsi_newsfeed_virt,9998
KitKat,spa_jsi_newsfeed_virt,2870
Klaxon,spa_jsi_newsfeed_virt,299
Kleenex,spa_jsi_newsfeed_virt,1371
Kodak,spa_jsi_newsfeed_virt,6333
La Laitière,spa_jsi_newsfeed_virt,1
La Poste,spa_jsi_newsfeed_virt,516
La vache qui rit,spa_jsi_newsfeed_virt,10
Labello,spa_jsi_newsfeed_virt,224
Lacoste,spa_jsi_newsfeed_virt,7262
Lamborghini,spa_jsi_newsfeed_virt,10000
Lay's,spa_jsi_newsfeed_virt,814
Lego,spa_jsi_newsfeed_virt,9998
Leroy Merlin,spa_jsi_newsfeed_virt,5329
Linoleum,spa_jsi_newsfeed_virt,85
Listerine,spa_jsi_newsfeed_virt,433
Loctite,spa_jsi_newsfeed_virt,295
Loewe,spa_jsi_newsfeed_virt,8779
Longchamp,spa_jsi_newsfeed_virt,2771
Louis Vuitton,spa_jsi_newsfeed_virt,10000
Lycra,spa_jsi_newsfeed_virt,2057
Lyocell,spa_jsi_newsfeed_virt,245
M&M's,spa_jsi_newsfeed_virt,428
MacBook,spa_jsi_newsfeed_virt,9998
Magnum,spa_jsi_newsfeed_virt,9151
Maizena,spa_jsi_newsfeed_virt,830
Malabar,spa_jsi_newsfeed_virt,10000
Manolo Blahnik,spa_jsi_newsfeed_virt,2033
Marlboro,spa_jsi_newsfeed_virt,5168
Martini,spa_jsi_newsfeed_virt,9998
Mauser,spa_jsi_newsfeed_virt,1161
Meccano,spa_jsi_newsfeed_virt,254
Mentos,spa_jsi_newsfeed_virt,9998
Mercalm,spa_jsi_newsfeed_virt,2
Mercedes-Benz,spa_jsi_newsfeed_virt,9999
Michael Kors,spa_jsi_newsfeed_virt,4192
Michelin,spa_jsi_newsfeed_virt,9998
MINI,spa_jsi_newsfeed_virt,10000
Mir,spa_jsi_newsfeed_virt,10000
Mobylette,spa_jsi_newsfeed_virt,69
Monopoly,spa_jsi_newsfeed_virt,6919
Mousline,spa_jsi_newsfeed_virt,12
Moviola,spa_jsi_newsfeed_virt,937
Mr,spa_jsi_newsfeed_virt,1
Nescafé,spa_jsi_newsfeed_virt,4220
Nespresso,spa_jsi_newsfeed_virt,5139
Nesquik,spa_jsi_newsfeed_virt,844
Nestea,spa_jsi_newsfeed_virt,340
New Balance,spa_jsi_newsfeed_virt,4604
Nintendo,spa_jsi_newsfeed_virt,9999
Nutella,spa_jsi_newsfeed_virt,6414
Nylon,spa_jsi_newsfeed_virt,9999
Oasis,spa_jsi_newsfeed_virt,9998
Orangina,spa_jsi_newsfeed_virt,110
Oreo,spa_jsi_newsfeed_virt,9999
Orfidal,spa_jsi_newsfeed_virt,1125
Pampers,spa_jsi_newsfeed_virt,932
Panier de Yoplait,spa_jsi_newsfeed_virt,1
Pantene,spa_jsi_newsfeed_virt,2169
Pattex,spa_jsi_newsfeed_virt,21
Pédalo,spa_jsi_newsfeed_virt,12
Pepsi,spa_jsi_newsfeed_virt,9990
Perrier,spa_jsi_newsfeed_virt,1429
Persol,spa_jsi_newsfeed_virt,2618
Pescanova,spa_jsi_newsfeed_virt,9999
Peugeot,spa_jsi_newsfeed_virt,9992
Philadelphia,spa_jsi_newsfeed_virt,9998
Photomaton,spa_jsi_newsfeed_virt,20
Picard,spa_jsi_newsfeed_virt,9999
Pim's,spa_jsi_newsfeed_virt,9
Ping-Pong,spa_jsi_newsfeed_virt,4027
Pitch,spa_jsi_newsfeed_virt,9997
Playboy,spa_jsi_newsfeed_virt,10000
Playmobil,spa_jsi_newsfeed_virt,6417
PlayStation,spa_jsi_newsfeed_virt,9995
Plexiglas,spa_jsi_newsfeed_virt,326
Pliz,spa_jsi_newsfeed_virt,479
Pokémon,spa_jsi_newsfeed_virt,10000
Polaroid,spa_jsi_newsfeed_virt,5578
Polo,spa_jsi_newsfeed_virt,10000
Post-it,spa_jsi_newsfeed_virt,2497
Power Point,spa_jsi_newsfeed_virt,4718
Powerade,spa_jsi_newsfeed_virt,1755
Prince,spa_jsi_newsfeed_virt,9997
PSP,spa_jsi_newsfeed_virt,7169
Ralph Lauren,spa_jsi_newsfeed_virt,5985
RATP,spa_jsi_newsfeed_virt,1755
Ray-Ban,spa_jsi_newsfeed_virt,1362
Reese's,spa_jsi_newsfeed_virt,173
Reflex,spa_jsi_newsfeed_virt,10000
Renault,spa_jsi_newsfeed_virt,9996
Rexona,spa_jsi_newsfeed_virt,2474
Ricard,spa_jsi_newsfeed_virt,10000
Rice Krispies,spa_jsi_newsfeed_virt,74
Ricola,spa_jsi_newsfeed_virt,9957
Rimmel,spa_jsi_newsfeed_virt,1096
Ripolin,spa_jsi_newsfeed_virt,26
Ritz,spa_jsi_newsfeed_virt,9995
Roaccutane,spa_jsi_newsfeed_virt,17
Roca,spa_jsi_newsfeed_virt,9999
Rolex,spa_jsi_newsfeed_virt,9997
Rollerblade,spa_jsi_newsfeed_virt,48
Rolls-Royce,spa_jsi_newsfeed_virt,8610
Rosa Clará,spa_jsi_newsfeed_virt,2162
Rotring,spa_jsi_newsfeed_virt,120
Saab,spa_jsi_newsfeed_virt,9998
Sanisette,spa_jsi_newsfeed_virt,7
Sanytol,spa_jsi_newsfeed_virt,275
Scalextric,spa_jsi_newsfeed_virt,2169
Scotch,spa_jsi_newsfeed_virt,1890
Scotch Brite,spa_jsi_newsfeed_virt,37
Scottex,spa_jsi_newsfeed_virt,154
Seat,spa_jsi_newsfeed_virt,9993
Sensodyne,spa_jsi_newsfeed_virt,78
Sephora,spa_jsi_newsfeed_virt,3656
Silestone,spa_jsi_newsfeed_virt,716
Silk-épil,spa_jsi_newsfeed_virt,59
Skechers,spa_jsi_newsfeed_virt,1238
Skype,spa_jsi_newsfeed_virt,9996
Smart,spa_jsi_newsfeed_virt,9890
SNCF,spa_jsi_newsfeed_virt,4966
Sodexo,spa_jsi_newsfeed_virt,3080
Soignon,spa_jsi_newsfeed_virt,8
Sonotone,spa_jsi_newsfeed_virt,219
Sopalin,spa_jsi_newsfeed_virt,13
Spontex,spa_jsi_newsfeed_virt,18
Sprite,spa_jsi_newsfeed_virt,3285
Stabilo,spa_jsi_newsfeed_virt,139
Stan Smith,spa_jsi_newsfeed_virt,857
Starbucks,spa_jsi_newsfeed_virt,9994
Strepsils,spa_jsi_newsfeed_virt,38
Suchard,spa_jsi_newsfeed_virt,409
Sugus,spa_jsi_newsfeed_virt,424
Sunny Delight,spa_jsi_newsfeed_virt,23
Superglue,spa_jsi_newsfeed_virt,87
Supertite,spa_jsi_newsfeed_virt,7
Suzuki,spa_jsi_newsfeed_virt,9998
Swaroski,spa_jsi_newsfeed_virt,141
Tamagotchi,spa_jsi_newsfeed_virt,2265
Tampax,spa_jsi_newsfeed_virt,370
Taser,spa_jsi_newsfeed_virt,9946
Teflon,spa_jsi_newsfeed_virt,232
Telepromter,spa_jsi_newsfeed_virt,209
Tena,spa_jsi_newsfeed_virt,9998
Tencel,spa_jsi_newsfeed_virt,455
Tetra Brik,spa_jsi_newsfeed_virt,574
Tetra Pak,spa_jsi_newsfeed_virt,2961
Texto,spa_jsi_newsfeed_virt,9999
TGV,spa_jsi_newsfeed_virt,893
Thermos,spa_jsi_newsfeed_virt,491
Tipp-ex,spa_jsi_newsfeed_virt,50
Toblerone,spa_jsi_newsfeed_virt,659
Tommy Hilfiger,spa_jsi_newsfeed_virt,5074
Toyota,spa_jsi_newsfeed_virt,9996
Trésor,spa_jsi_newsfeed_virt,226
TUC,spa_jsi_newsfeed_virt,1913
Tupperware,spa_jsi_newsfeed_virt,1289
Turmix,spa_jsi_newsfeed_virt,194
Twix,spa_jsi_newsfeed_virt,185
Uber,spa_jsi_newsfeed_virt,10000
Ugg,spa_jsi_newsfeed_virt,653
Uno,spa_jsi_newsfeed_virt,10000
Valentino,spa_jsi_newsfeed_virt,10000
Valium,spa_jsi_newsfeed_virt,1385
Vanish,spa_jsi_newsfeed_virt,1636
Vans,spa_jsi_newsfeed_virt,9997
Vaseline,spa_jsi_newsfeed_virt,153
Velcro,spa_jsi_newsfeed_virt,3012
Velux,spa_jsi_newsfeed_virt,930
Ventoline,spa_jsi_newsfeed_virt,34
Versace,spa_jsi_newsfeed_virt,10000
Vespa,spa_jsi_newsfeed_virt,9998
Viagra,spa_jsi_newsfeed_virt,10000
Vicks Vaporub,spa_jsi_newsfeed_virt,224
Victoria,spa_jsi_newsfeed_virt,9998
Visa,spa_jsi_newsfeed_virt,10000
Volkswagen,spa_jsi_newsfeed_virt,10000
Voll-Damm,spa_jsi_newsfeed_virt,264
Voltaren,spa_jsi_newsfeed_virt,167
Volvic,spa_jsi_newsfeed_virt,89
Volvo,spa_jsi_newsfeed_virt,9983
Walkman,spa_jsi_newsfeed_virt,3345
WD-40,spa_jsi_newsfeed_virt,117
Whatsapp,spa_jsi_newsfeed_virt,9992
Whiskas,spa_jsi_newsfeed_virt,282
Wifi,spa_jsi_newsfeed_virt,9996
Wii,spa_jsi_newsfeed_virt,10000
Wipp Express,spa_jsi_newsfeed_virt,48
Yamaha,spa_jsi_newsfeed_virt,9998
Yop,spa_jsi_newsfeed_virt,81
Yoplait,spa_jsi_newsfeed_virt,298
Yves Rocher,spa_jsi_newsfeed_virt,608
Yves Saint Laurent,spa_jsi_newsfeed_virt,4842
Zamboni,spa_jsi_newsfeed_virt,3638
Zodiac,spa_jsi_newsfeed_virt,10000
3-EN-UNO,spa_jsi_newsfeed_virt,11
Afterbite,spa_jsi_newsfeed_virt,4
Aftersun,spa_jsi_newsfeed_virt,399
Air Wick,spa_jsi_newsfeed_virt,50
Alcampo,spa_jsi_newsfeed_virt,9992
Algidol,spa_jsi_newsfeed_virt,20
Alhambra,spa_jsi_newsfeed_virt,9996
Alpino,spa_jsi_newsfeed_virt,10000
Ambipur,spa_jsi_newsfeed_virt,17
Amstel,spa_jsi_newsfeed_virt,4833
Aquarius,spa_jsi_newsfeed_virt,10000
Aspirina,spa_jsi_newsfeed_virt,10000
Avecrem,spa_jsi_newsfeed_virt,257
Axe,spa_jsi_newsfeed_virt,3304
Bifrutas,spa_jsi_newsfeed_virt,206
Bimbo,spa_jsi_newsfeed_virt,9994
Binaca,spa_jsi_newsfeed_virt,44
Biodramina,spa_jsi_newsfeed_virt,242
Bisolfren,spa_jsi_newsfeed_virt,2
Bisolgrip,spa_jsi_newsfeed_virt,9
Bitter Kas,spa_jsi_newsfeed_virt,75
Bollycao,spa_jsi_newsfeed_virt,319
Bricor,spa_jsi_newsfeed_virt,705
Budweiser,spa_jsi_newsfeed_virt,4505
Burofax,spa_jsi_newsfeed_virt,9999
Cabify,spa_jsi_newsfeed_virt,9994
Cacaolat,spa_jsi_newsfeed_virt,743
Celofán,spa_jsi_newsfeed_virt,3228
Chiquilín,spa_jsi_newsfeed_virt,4834
Choco Krispies,spa_jsi_newsfeed_virt,82
Choleck,spa_jsi_newsfeed_virt,8
Chufi,spa_jsi_newsfeed_virt,5032
Climalit,spa_jsi_newsfeed_virt,353
ColaCao,spa_jsi_newsfeed_virt,1016
Conguitos,spa_jsi_newsfeed_virt,835
Couldina,spa_jsi_newsfeed_virt,18
Cristalmina,spa_jsi_newsfeed_virt,51
Cristasol,spa_jsi_newsfeed_virt,34
Cruzcampo,spa_jsi_newsfeed_virt,6639
Cucal,spa_jsi_newsfeed_virt,6127
Dalsy,spa_jsi_newsfeed_virt,666
Damm,spa_jsi_newsfeed_virt,9997
Damm Lemon,spa_jsi_newsfeed_virt,6
Danet,spa_jsi_newsfeed_virt,9998
Dodot,spa_jsi_newsfeed_virt,501
Don Limpio,spa_jsi_newsfeed_virt,225
Donettes,spa_jsi_newsfeed_virt,167
Donuts,spa_jsi_newsfeed_virt,6301
Dormidina,spa_jsi_newsfeed_virt,93
El Caserío,spa_jsi_newsfeed_virt,10000
El Corte Inglés,spa_jsi_newsfeed_virt,10000
Elvive,spa_jsi_newsfeed_virt,1388
Estrella Damm,spa_jsi_newsfeed_virt,5360
Estrella Galicia,spa_jsi_newsfeed_virt,10000
Fagor,spa_jsi_newsfeed_virt,4436
Filipinos,spa_jsi_newsfeed_virt,9677
Fixo,spa_jsi_newsfeed_virt,9243
Flumil,spa_jsi_newsfeed_virt,31
Fortasec,spa_jsi_newsfeed_virt,210
Frenadol,spa_jsi_newsfeed_virt,263
Futbolín,spa_jsi_newsfeed_virt,5638
Gallina Blanca,spa_jsi_newsfeed_virt,984
Gelocatil,spa_jsi_newsfeed_virt,182
Gigante verde,spa_jsi_newsfeed_virt,1208
Gulas,spa_jsi_newsfeed_virt,5861
Hacendado,spa_jsi_newsfeed_virt,10000
Hipercor,spa_jsi_newsfeed_virt,6434
Huesitos,spa_jsi_newsfeed_virt,1625
Iniston,spa_jsi_newsfeed_virt,17
Juanola,spa_jsi_newsfeed_virt,597
Kas,spa_jsi_newsfeed_virt,2513
Kinder Sorpresa,spa_jsi_newsfeed_virt,544
Krave,spa_jsi_newsfeed_virt,4178
Kukident,spa_jsi_newsfeed_virt,12
La Casera,spa_jsi_newsfeed_virt,1436
La Lechera,spa_jsi_newsfeed_virt,3882
La Liga,spa_jsi_newsfeed_virt,10000
La Primitiva,spa_jsi_newsfeed_virt,10000
La Quiniela,spa_jsi_newsfeed_virt,8422
La vaca que ríe,spa_jsi_newsfeed_virt,103
Lacasitos,spa_jsi_newsfeed_virt,585
Lagarto,spa_jsi_newsfeed_virt,9998
La Piara,spa_jsi_newsfeed_virt,495
Licor del Polo,spa_jsi_newsfeed_virt,35
Ligeresa,spa_jsi_newsfeed_virt,44
Liposan,spa_jsi_newsfeed_virt,13
Manley,spa_jsi_newsfeed_virt,3585
Melia,spa_jsi_newsfeed_virt,9997
Mercadona,spa_jsi_newsfeed_virt,9995
Mercromina,spa_jsi_newsfeed_virt,471
Meyba,spa_jsi_newsfeed_virt,170
Micolor,spa_jsi_newsfeed_virt,146
Mimosín,spa_jsi_newsfeed_virt,198
Mistol,spa_jsi_newsfeed_virt,1435
Nancy,spa_jsi_newsfeed_virt,9998
Nenuco,spa_jsi_newsfeed_virt,1030
Nocilla,spa_jsi_newsfeed_virt,1576
Oscar Mayer,spa_jsi_newsfeed_virt,368
Phoskitos,spa_jsi_newsfeed_virt,139
Pictolín,spa_jsi_newsfeed_virt,9
Pikolin,spa_jsi_newsfeed_virt,2009
Pikolinos,spa_jsi_newsfeed_virt,485
Pinypon,spa_jsi_newsfeed_virt,257
Pladur,spa_jsi_newsfeed_virt,1519
Plasticola,spa_jsi_newsfeed_virt,343
Plastidecor,spa_jsi_newsfeed_virt,73
Plastilina,spa_jsi_newsfeed_virt,8008
Potitos,spa_jsi_newsfeed_virt,1593
Primperan,spa_jsi_newsfeed_virt,67
Príncipe,spa_jsi_newsfeed_virt,10000
Profidén,spa_jsi_newsfeed_virt,132
Pronto,spa_jsi_newsfeed_virt,10000
Queroseno,spa_jsi_newsfeed_virt,4921
Renfe,spa_jsi_newsfeed_virt,9985
Revilla,spa_jsi_newsfeed_virt,10000
Rhinomer,spa_jsi_newsfeed_virt,24
Roacután,spa_jsi_newsfeed_virt,29
San Miguel,spa_jsi_newsfeed_virt,10000
Sellotape,spa_jsi_newsfeed_virt,12
Sicor,spa_jsi_newsfeed_virt,2726
Solano,spa_jsi_newsfeed_virt,9998
Sopinstant,spa_jsi_newsfeed_virt,4
Supercor,spa_jsi_newsfeed_virt,2198
Talgo,spa_jsi_newsfeed_virt,9495
Talquistina,spa_jsi_newsfeed_virt,6
TBO,spa_jsi_newsfeed_virt,1244
Telefónica,spa_jsi_newsfeed_virt,10000
Thrombocid,spa_jsi_newsfeed_virt,9
TostaRica,spa_jsi_newsfeed_virt,25
Trinaranjus,spa_jsi_newsfeed_virt,46
Uralita,spa_jsi_newsfeed_virt,5081
Vaselina,spa_jsi_newsfeed_virt,9999
Ventolin,spa_jsi_newsfeed_virt,343
Viakal,spa_jsi_newsfeed_virt,6
Vitalínea,spa_jsi_newsfeed_virt,19
Voltadol,spa_jsi_newsfeed_virt,59
Voltarén,spa_jsi_newsfeed_virt,70
Wamba,spa_jsi_newsfeed_virt,2200
Zumosol,spa_jsi_newsfeed_virt,1028
